Year,Month,Date,Label,Top Level,Category 1,Category 2,Type,Value
2017,12,2017-12-01,Pentanes Plus,Pentanes Plus,Imports,,flow,398128.4
2017,1,2017-01-01,Condensates,Condensates,Imports,,flow,258738.5
2017,2,2017-02-01,Condensates,Condensates,Imports,,flow,236625.8
2017,3,2017-03-01,Condensates,Condensates,Imports,,flow,250341.3
2017,4,2017-04-01,Condensates,Condensates,Imports,,flow,233963.4
2017,5,2017-05-01,Condensates,Condensates,Imports,,flow,202738
2017,6,2017-06-01,Condensates,Condensates,Imports,,flow,163364.8
2017,7,2017-07-01,Condensates,Condensates,Imports,,flow,263138.7
2017,8,2017-08-01,Condensates,Condensates,Imports,,flow,306519
2017,9,2017-09-01,Condensates,Condensates,Imports,,flow,311524.1
2017,10,2017-10-01,Condensates,Condensates,Imports,,flow,334624.5
2017,11,2017-11-01,Condensates,Condensates,Imports,,flow,351028.7
2017,12,2017-12-01,Condensates,Condensates,Imports,,flow,407406.3
2017,1,2017-01-01,Oil,Crude Oil,Imports,,flow,890517.1
2017,2,2017-02-01,Oil,Crude Oil,Imports,,flow,809089.6
2017,3,2017-03-01,Oil,Crude Oil,Imports,,flow,913943
2017,4,2017-04-01,Oil,Crude Oil,Imports,,flow,895457.8
2017,5,2017-05-01,Oil,Crude Oil,Imports,,flow,857508.4
2017,6,2017-06-01,Oil,Crude Oil,Imports,,flow,839149.2
2017,7,2017-07-01,Oil,Crude Oil,Imports,,flow,851428.6
2017,8,2017-08-01,Oil,Crude Oil,Imports,,flow,870204.1
2017,9,2017-09-01,Oil,Crude Oil,Imports,,flow,826385.3
2017,10,2017-10-01,Oil,Crude Oil,Imports,,flow,877106.9
2017,11,2017-11-01,Oil,Crude Oil,Imports,,flow,830633.8
2017,12,2017-12-01,Oil,Crude Oil,Imports,,flow,828499
2017,1,2017-01-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,280414.9
2017,2,2017-02-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,247039
2017,3,2017-03-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,263076.8
2017,4,2017-04-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,261278.3
2017,5,2017-05-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,178714.7
2017,6,2017-06-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,0
2017,7,2017-07-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,256651
2017,8,2017-08-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,305139.9
2017,9,2017-09-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,288270.4
2017,10,2017-10-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,274325.6
2017,11,2017-11-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,260126.5
2017,12,2017-12-01,Synthetic Crude Oil,Synthetic Crude Oil,Imports,,flow,291057.5
2017,1,2017-01-01,Total Imports,Total Imports,Receipts,,flow,1864597
2017,2,2017-02-01,Total Imports,Total Imports,Receipts,,flow,1570234.8
2017,3,2017-03-01,Total Imports,Total Imports,Receipts,,flow,1857255.8
2017,4,2017-04-01,Total Imports,Total Imports,Receipts,,flow,1872268.6
2017,5,2017-05-01,Total Imports,Total Imports,Receipts,,flow,1689996.0999999999
2017,6,2017-06-01,Total Imports,Total Imports,Receipts,,flow,1434506.2999999998
2017,7,2017-07-01,Total Imports,Total Imports,Receipts,,flow,1823675.7999999998
2017,8,2017-08-01,Total Imports,Total Imports,Receipts,,flow,1924254.6
2017,9,2017-09-01,Total Imports,Total Imports,Receipts,,flow,1751105.6
2017,10,2017-10-01,Total Imports,Total Imports,Receipts,,flow,1919769.6
2017,11,2017-11-01,Total Imports,Total Imports,Receipts,,flow,1864839.8
2017,12,2017-12-01,Total Imports,Total Imports,Receipts,,flow,1925091.2
2017,1,2017-01-01,Total Receipts,Total Receipts,Receipts,,flow,3228294.5
2017,2,2017-02-01,Total Receipts,Total Receipts,Receipts,,flow,2736144.1
2017,3,2017-03-01,Total Receipts,Total Receipts,Receipts,,flow,3236559
2017,4,2017-04-01,Total Receipts,Total Receipts,Receipts,,flow,3133328.8999999994
2017,5,2017-05-01,Total Receipts,Total Receipts,Receipts,,flow,2977603.2
2017,6,2017-06-01,Total Receipts,Total Receipts,Receipts,,flow,2692681
2017,7,2017-07-01,Total Receipts,Total Receipts,Receipts,,flow,3208550.2
2017,8,2017-08-01,Total Receipts,Total Receipts,Receipts,,flow,3270778.1
2017,9,2017-09-01,Total Receipts,Total Receipts,Receipts,,flow,3089375.6
2017,10,2017-10-01,Total Receipts,Total Receipts,Receipts,,flow,3451567.3
2017,11,2017-11-01,Total Receipts,Total Receipts,Receipts,,flow,3415938.4000000004
2017,12,2017-12-01,Total Receipts,Total Receipts,Receipts,,flow,3459896.6999999997
2017,1,2017-01-01,Flare or Waste,Flare or Waste,,,flow,182052.8
2017,2,2017-02-01,Flare or Waste,Flare or Waste,,,flow,171162.3
2017,3,2017-03-01,Flare or Waste,Flare or Waste,,,flow,173583.8
2017,4,2017-04-01,Flare or Waste,Flare or Waste,,,flow,146984.7
2017,5,2017-05-01,Flare or Waste,Flare or Waste,,,flow,166199.1
2017,6,2017-06-01,Flare or Waste,Flare or Waste,,,flow,153174
2017,7,2017-07-01,Flare or Waste,Flare or Waste,,,flow,177310.8
2017,8,2017-08-01,Flare or Waste,Flare or Waste,,,flow,182202.1
2017,9,2017-09-01,Flare or Waste,Flare or Waste,,,flow,164416.6
2017,10,2017-10-01,Flare or Waste,Flare or Waste,,,flow,146481.2
2017,11,2017-11-01,Flare or Waste,Flare or Waste,,,flow,176020.7
2017,12,2017-12-01,Flare or Waste,Flare or Waste,,,flow,182978.3
2017,1,2017-01-01,Fuel,Fuel,,,flow,65226.1
2017,2,2017-02-01,Fuel,Fuel,,,flow,53379.9
2017,3,2017-03-01,Fuel,Fuel,,,flow,44633
2017,4,2017-04-01,Fuel,Fuel,,,flow,34442.6
2017,5,2017-05-01,Fuel,Fuel,,,flow,40394.8
2017,6,2017-06-01,Fuel,Fuel,,,flow,37547.6
2017,7,2017-07-01,Fuel,Fuel,,,flow,47825
2017,8,2017-08-01,Fuel,Fuel,,,flow,54882.8
2017,9,2017-09-01,Fuel,Fuel,,,flow,46092.9
2017,10,2017-10-01,Fuel,Fuel,,,flow,49987
2017,11,2017-11-01,Fuel,Fuel,,,flow,69049.9
2017,12,2017-12-01,Fuel,Fuel,,,flow,76465
2017,1,2017-01-01,Shrinkage,Shrinkage,,,flow,219538.1
2017,2,2017-02-01,Shrinkage,Shrinkage,,,flow,193271.4
2017,3,2017-03-01,Shrinkage,Shrinkage,,,flow,227493.9
2017,4,2017-04-01,Shrinkage,Shrinkage,,,flow,211926.2
2017,5,2017-05-01,Shrinkage,Shrinkage,,,flow,218629
2017,6,2017-06-01,Shrinkage,Shrinkage,,,flow,218642.5
2017,7,2017-07-01,Shrinkage,Shrinkage,,,flow,235025.7
2017,8,2017-08-01,Shrinkage,Shrinkage,,,flow,217772.7
2017,9,2017-09-01,Shrinkage,Shrinkage,,,flow,233711
2017,10,2017-10-01,Shrinkage,Shrinkage,,,flow,246536.4
2017,11,2017-11-01,Shrinkage,Shrinkage,,,flow,259928.6
2017,12,2017-12-01,Shrinkage,Shrinkage,,,flow,276612.5
2017,1,2017-01-01,Closing Inventory,Closing Inventory,,,stock,9840216.9
2017,2,2017-02-01,Closing Inventory,Closing Inventory,,,stock,9986923.1
2017,3,2017-03-01,Closing Inventory,Closing Inventory,,,stock,9730854.1
2017,4,2017-04-01,Closing Inventory,Closing Inventory,,,stock,8740218.4
2017,5,2017-05-01,Closing Inventory,Closing Inventory,,,stock,8500581.7
2017,6,2017-06-01,Closing Inventory,Closing Inventory,,,stock,8533682.6
2017,7,2017-07-01,Closing Inventory,Closing Inventory,,,stock,8827999.5
2017,8,2017-08-01,Closing Inventory,Closing Inventory,,,stock,9348480.7
2017,9,2017-09-01,Closing Inventory,Closing Inventory,,,stock,9024224.1
2017,10,2017-10-01,Closing Inventory,Closing Inventory,,,stock,9014800.6
2017,11,2017-11-01,Closing Inventory,Closing Inventory,,,stock,10208666.9
2017,12,2017-12-01,Closing Inventory,Closing Inventory,,,stock,10656071.3
2017,1,2017-01-01,Adjustments,Adjustments,,,flow,-28907.9
2017,2,2017-02-01,Adjustments,Adjustments,,,flow,-28363.1
2017,3,2017-03-01,Adjustments,Adjustments,,,flow,-188824.3
2017,4,2017-04-01,Adjustments,Adjustments,,,flow,36906.9
2017,5,2017-05-01,Adjustments,Adjustments,,,flow,-27554.2
2017,6,2017-06-01,Adjustments,Adjustments,,,flow,-66868
2017,7,2017-07-01,Adjustments,Adjustments,,,flow,-30970.4
2017,8,2017-08-01,Adjustments,Adjustments,,,flow,-183469.2
2017,9,2017-09-01,Adjustments,Adjustments,,,flow,-164340.6
2017,10,2017-10-01,Adjustments,Adjustments,,,flow,-53393.1
2017,11,2017-11-01,Adjustments,Adjustments,,,flow,-110569
2017,12,2017-12-01,Adjustments,Adjustments,,,flow,-24056.7
2017,1,2017-01-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18594507
2017,2,2017-02-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,16938679.700000003
2017,3,2017-03-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18113264.400000002
2017,4,2017-04-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,17043804.4
2017,5,2017-05-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,17041982.9
2017,6,2017-06-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,16477934.499999998
2017,7,2017-07-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18189337.600000005
2017,8,2017-08-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18897481.2
2017,9,2017-09-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18149107.299999997
2017,10,2017-10-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,18291553.800000004
2017,11,2017-11-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,17886521
2017,12,2017-12-01,TOTAL OIL & EQUIVALENT SUPPLY,TOTAL OIL & EQUIVALENT SUPPLY,,,flow,19638443.1
2017,1,2017-01-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,177.9
2017,2,2017-02-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,70
2017,3,2017-03-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,135.2
2017,4,2017-04-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,45.8
2017,5,2017-05-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,4146.4
2017,6,2017-06-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,16784
2017,7,2017-07-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,39977.7
2017,8,2017-08-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,20866.2
2017,9,2017-09-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,10474.2
2017,10,2017-10-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,12787.9
2017,11,2017-11-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,22590.7
2017,12,2017-12-01,Alberta Injection and well use,Alberta Injection and Well Use,Alberta Use,,flow,16768.1
2017,1,2017-01-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2357972.9
2017,2,2017-02-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2188197.8
2017,3,2017-03-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2251476.9
2017,4,2017-04-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,1939147.7
2017,5,2017-05-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2140554.2
2017,6,2017-06-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2105539.1
2017,7,2017-07-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2266317.2
2017,8,2017-08-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2466387.4
2017,9,2017-09-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2407024.1
2017,10,2017-10-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2385995.7
2017,11,2017-11-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2256431.5
2017,12,2017-12-01,Alberta Refinery Sales,Alberta Refinery Sales,Alberta Use,,flow,2460947.4
2017,1,2017-01-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,23303.4
2017,2,2017-02-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,21216.1
2017,3,2017-03-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,26514.6
2017,4,2017-04-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,20933.8
2017,5,2017-05-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,26619.4
2017,6,2017-06-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,22052.2
2017,7,2017-07-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,19295.9
2017,8,2017-08-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,21689.8
2017,9,2017-09-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,26039
2017,10,2017-10-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,22285.4
2017,11,2017-11-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,22760
2017,12,2017-12-01,Waste Plant Use,Waste Plant Use,Alberta Use,,flow,23174.7
2017,1,2017-01-01,Plant Use,Plant Use,Alberta Use,,flow,29854.9
2017,2,2017-02-01,Plant Use,Plant Use,Alberta Use,,flow,12422.1
2017,3,2017-03-01,Plant Use,Plant Use,Alberta Use,,flow,12007.5
2017,4,2017-04-01,Plant Use,Plant Use,Alberta Use,,flow,5662.7
2017,5,2017-05-01,Plant Use,Plant Use,Alberta Use,,flow,6017.3
2017,6,2017-06-01,Plant Use,Plant Use,Alberta Use,,flow,26787.3
2017,7,2017-07-01,Plant Use,Plant Use,Alberta Use,,flow,26408.9
2017,8,2017-08-01,Plant Use,Plant Use,Alberta Use,,flow,16857.1
2017,9,2017-09-01,Plant Use,Plant Use,Alberta Use,,flow,24293.6
2017,10,2017-10-01,Plant Use,Plant Use,Alberta Use,,flow,605.4
2017,11,2017-11-01,Plant Use,Plant Use,Alberta Use,,flow,8584
2017,12,2017-12-01,Plant Use,Plant Use,Alberta Use,,flow,25761.3
2017,1,2017-01-01,Line Fill,Line Fill,Alberta Use,,flow,32.9
2017,2,2017-02-01,Line Fill,Line Fill,Alberta Use,,flow,1.1
2017,3,2017-03-01,Line Fill,Line Fill,Alberta Use,,flow,1.7
2017,4,2017-04-01,Line Fill,Line Fill,Alberta Use,,flow,175.2
2017,5,2017-05-01,Line Fill,Line Fill,Alberta Use,,flow,463.9
2017,6,2017-06-01,Line Fill,Line Fill,Alberta Use,,flow,0
2017,7,2017-07-01,Line Fill,Line Fill,Alberta Use,,flow,0
2017,8,2017-08-01,Line Fill,Line Fill,Alberta Use,,flow,3261.1
2017,9,2017-09-01,Line Fill,Line Fill,Alberta Use,,flow,0.2
2017,10,2017-10-01,Line Fill,Line Fill,Alberta Use,,flow,668.3
2017,11,2017-11-01,Line Fill,Line Fill,Alberta Use,,flow,0
2017,12,2017-12-01,Line Fill,Line Fill,Alberta Use,,flow,379.6
2017,1,2017-01-01,Load Fluid,Load Fluid,Alberta Use,,flow,-2705.9
2017,2,2017-02-01,Load Fluid,Load Fluid,Alberta Use,,flow,-247.8
2017,3,2017-03-01,Load Fluid,Load Fluid,Alberta Use,,flow,-1113.5
2017,4,2017-04-01,Load Fluid,Load Fluid,Alberta Use,,flow,1148
2017,5,2017-05-01,Load Fluid,Load Fluid,Alberta Use,,flow,-1927.8
2017,6,2017-06-01,Load Fluid,Load Fluid,Alberta Use,,flow,-414.7
2017,7,2017-07-01,Load Fluid,Load Fluid,Alberta Use,,flow,1962.6
2017,8,2017-08-01,Load Fluid,Load Fluid,Alberta Use,,flow,258
2017,9,2017-09-01,Load Fluid,Load Fluid,Alberta Use,,flow,-361.4
2017,10,2017-10-01,Load Fluid,Load Fluid,Alberta Use,,flow,-914.1
2017,11,2017-11-01,Load Fluid,Load Fluid,Alberta Use,,flow,-981.1
2017,12,2017-12-01,Load Fluid,Load Fluid,Alberta Use,,flow,-136.2
2017,1,2017-01-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,290831.7
2017,2,2017-02-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,343735.7
2017,3,2017-03-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,384663.4
2017,4,2017-04-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,364865
2017,5,2017-05-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,364357.1
2017,6,2017-06-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,273190.1
2017,7,2017-07-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,352684.5
2017,8,2017-08-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,415621.6
2017,9,2017-09-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,343154.6
2017,10,2017-10-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,365393.4
2017,11,2017-11-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,355926.8
2017,12,2017-12-01,Alberta Other Sales,Alberta Other Sales,Alberta Use,,flow,397611.7
2017,1,2017-01-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2699467.8
2017,2,2017-02-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2565395.0000000005
2017,3,2017-03-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2673685.8000000003
2017,4,2017-04-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2331978.2
2017,5,2017-05-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2540230.5
2017,6,2017-06-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2443938
2017,7,2017-07-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2706646.8000000003
2017,8,2017-08-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2944941.2
2017,9,2017-09-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2810624.3000000007
2017,10,2017-10-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2786821.9999999995
2017,11,2017-11-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2665311.9
2017,12,2017-12-01,Total Alberta Use,Total Alberta Use,DISPOSITION,,flow,2924506.6
2017,1,2017-01-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,16473461.8
2017,2,2017-02-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,14766386.6
2017,3,2017-03-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15996941.9
2017,4,2017-04-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15316696.9
2017,5,2017-05-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15054136.3
2017,6,2017-06-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,14334287.9
2017,7,2017-07-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15791349.1
2017,8,2017-08-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,16434103.1
2017,9,2017-09-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15726638.9
2017,10,2017-10-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15934375.2
2017,11,2017-11-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,15538009.4
2017,12,2017-12-01,Removals from Alberta,Removals from Alberta,DISPOSITION,,flow,17029179.5
2017,1,2017-01-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-578422.6000000015
2017,2,2017-02-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-393101.89999999665
2017,3,2017-03-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-557363.2999999989
2017,4,2017-04-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-604870.7000000011
2017,5,2017-05-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-552383.9000000022
2017,6,2017-06-01,Reporting Adjustment,Reporting Adjustment,DISPOSITION,,flow,-300291.40000000224
